"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1995-01-01","1995","01","01","","-25.8","","-29.7","","-27.8","","45.8","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1995-01-02","1995","01","02","","-28.4","","-30.9","","-29.7","","47.7","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1995-01-03","1995","01","03","","-19.7","","-31.8","","-25.8","","43.8","","0.0","","0.0","","0.0","T","0.0","T","26","","","","",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1995-01-04","1995","01","04","","-17.9","","-26.0","","-22.0","","40.0","","0.0","","0.0","","0.6","","0.6","","26","","","","",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1995-01-05","1995","01","05","","-27.4","","-30.3","","-28.9","","46.9","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1995-01-06","1995","01","06","","-30.9","","-37.8","","-34.4","","52.4","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1995-01-07","1995","01","07","","-33.9","","-39.9","","-36.9","","54.9","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1995-01-08","1995","01","08","","-33.9","","-37.7","","-35.8","","53.8","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1995-01-09","1995","01","09","","-35.6","","-37.7","","-36.7","","54.7","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1995-01-10","1995","01","10","","-36.8","","-38.7","","-37.8","","55.8","","0.0","","0.0","","0.0","T","0.0","T","26","","","","",""
